ID Group,Group,ID Subgroup,Subgroup,ID Occupation,Occupation,ID Year,Year,Workforce by Occupation and Gender,Workforce by Occupation and Gender Moe,ACS Occupation yg RCA,Geography,ID Geography,Slug Geography,Median Earnings,Median Earnings Moe,Workforce Prev,Workforce Growth,Median Earnings Prev,Median Earnings Growth,Share
4,"Production, Transportation, & Material Moving Occupations",8,"Production, Transportation, & Material Moving Occupations",22,"Production Occupations",2015,"2015",178029,3565.323267250811,0.8967059987587874,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",55303,1181,174798,1.8484193182988364,54486,1.4994677531843041,5.349176736554195
4,"Production, Transportation, & Material Moving Occupations",8,"Production, Transportation, & Material Moving Occupations",23,"Transportation Occupations",2015,"2015",119403,2908.7669208790176,0.9963120635204128,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",64991,3023,116468,2.5200054950716075,65251,-0.3984613262631991,3.5876612792004705
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",0,"Management Occupations",2014,"2014",346592,4431.564622117115,1.0964706890475857,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",140900,2976,335285,3.3723548622813424,139318,1.1355316613790034,10.699668259408423
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",1,"Business & Financial Operations Occupations",2014,"2014",193988,3418.2100579104267,1.2534291511654247,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",118761,1654,188528,2.896121531019265,117976,0.6653895707601546,5.98861845139565
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",2,"Computer & Mathematical Occupations",2014,"2014",116888,2724.3041313333574,1.3694728501418043,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",148060,2654,111297,5.023495691707773,146255,1.2341458411678232,3.6084584280818137
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",3,"Architecture & Engineering Occupations",2014,"2014",67767,1870.17913580491,1.1452620381396694,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",148271,4812,67501,0.39406823602613295,145093,2.190319312440986,2.09204026329324
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",4,"Life, Physical, & Social Science Occupations",2014,"2014",16034,989.2583080267761,0.5630645417089313,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",115976,7772,15813,1.3975842661101625,118407,-2.053088077562982,0.4949868458341643
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",5,"Community & Social Service Occupations",2014,"2014",40714,1547.0875864022698,0.7513977966407325,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",81135,2741,40307,1.0097501674647082,82607,-1.7819313133269579,1.2568850219092031
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",6,"Legal Occupations",2014,"2014",37807,1418.8114744390812,1.002958379493416,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",169206,11245,37558,0.662974599286437,167151,1.22942728431179,1.1671428015749188
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",7,"Education Instruction, & Library Occupations",2014,"2014",195779,3510.436012805247,0.9865429574512612,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",95085,1121,189927,3.08118382325841,94603,0.5094975846431932,6.043908549991696
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",8,"Arts, Design, Entertainment, Sports, & Media Occupations",2014,"2014",55559,1857.2086581749504,0.8972188575681371,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",73472,3528,54396,2.138024854768733,73885,-0.5589767882520132,1.7151661573968024
0,"Management, Business, Science, & Arts Occupations",3,"Healthcare Practitioners & Technical Occupations",9,"Health Diagnosing & Treating Practitioners & Other Technical Occupations",2014,"2014",103494,2110.5681699485567,0.8230871050262254,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",164506,4089,98287,5.2977504654735625,166864,-1.4131268578003644,3.19497122506929
0,"Management, Business, Science, & Arts Occupations",3,"Healthcare Practitioners & Technical Occupations",10,"Health Technologists & Technicians",2014,"2014",47460,1587.544330089714,0.8212966132867536,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",76118,2506,44621,6.362475067793191,77287,-1.5125441536092745,1.4651413061799574
1,"Service Occupations",4,"Service Occupations",11,"Healthcare Support Occupations",2014,"2014",61685,1900.0181578079719,0.758673252557969,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",49950,2442,60201,2.4650753309745683,50067,-0.2336868596081251,1.9042823740352017
1,"Service Occupations",4,"Service Occupations",14,"Food Preparation & Serving Related Occupations",2014,"2014",172496,3582.260738695608,0.9242533517286801,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",29433,742,167136,3.2069691748037523,29373,0.2042692268409764,5.325137268243108
1,"Service Occupations",4,"Service Occupations",15,"Building & Grounds Cleaning & Maintenance Occupations",2014,"2014",123628,3181.8713047513406,0.9524249217472973,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",34397,809,121127,2.0647749882354884,34502,-0.30433018375746335,3.8165294858916092
1,"Service Occupations",4,"Service Occupations",16,"Personal Care & Service Occupations",2014,"2014",99632,2203.600009076057,0.8417059722179556,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",32889,1844,93995,5.997127506782276,32957,-0.20632945959887125,3.0757471263658136
1,"Service Occupations",5,"Protective Service Occupations",12,"Fire Fighting & Prevention, & Other Protective Service Workers Including Supervisors",2014,"2014",35417,1359.6190642970553,0.886400901257711,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",58845,3675,34453,2.7980146866746,59525,-1.1423771524569508,1.0933609279598724
1,"Service Occupations",5,"Protective Service Occupations",13,"Law Enforcement Workers Including Supervisors",2014,"2014",24503,1215.6516770851756,0.7583867741392701,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",99571,5522,24005,2.0745677983753383,98831,0.7487529216541369,0.7564339954767698
2,"Sales & Office Occupations",6,"Sales & Office Occupations",17,"Sales & Related Occupations",2014,"2014",369552,4803.603855440205,1.0503140667170647,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",65028,1475,367265,0.6227111213973562,64817,0.325531882067976,11.408468183342091
2,"Sales & Office Occupations",6,"Sales & Office Occupations",18,"Office & Administrative Support Occupations",2014,"2014",453208,5372.826630368785,1.0368268776857987,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",62384,692,453231,-0.005074674945005968,62333,0.08181861935090562,13.99101898632967
3,"Natural Resources, Construction, & Maintenance Occupations",7,"Natural Resources, Construction, & Maintenance Occupations",19,"Farming, Fishing, & Forestry Occupations",2014,"2014",6226,763.3203783471263,0.26237790449044285,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",35075,4621,5913,5.293421275156435,35527,-1.272271793283981,0.19220332432103696
3,"Natural Resources, Construction, & Maintenance Occupations",7,"Natural Resources, Construction, & Maintenance Occupations",20,"Construction & Extraction Occupations",2014,"2014",186422,3439.936045917133,1.1513943482943765,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",50044,1795,184490,1.0472112309610278,49853,0.38312639159127837,5.755047884127265
3,"Natural Resources, Construction, & Maintenance Occupations",7,"Natural Resources, Construction, & Maintenance Occupations",21,"Installation, Maintenance, & Repair Occupations",2014,"2014",111414,2697.4584334146834,1.0596173515058942,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",78194,5804,109904,1.3739263357111662,74647,4.75169799188179,3.439470153534213
4,"Production, Transportation, & Material Moving Occupations",8,"Production, Transportation, & Material Moving Occupations",22,"Production Occupations",2014,"2014",174798,2983.9143754471243,0.9061627888118498,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",54486,1054,171129,2.143996634118121,53648,1.5620339994035193,5.396202487097433
4,"Production, Transportation, & Material Moving Occupations",8,"Production, Transportation, & Material Moving Occupations",23,"Transportation Occupations",2014,"2014",116468,2448.089050667888,1.0084507766774422,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",65251,3034,112429,3.5924894822510205,64291,1.4932105582429889,3.5954925758147342
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",0,"Management Occupations",2013,"2013",335285,4744.887459150112,1.0907743158530585,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",139318,2037,,NaN,,NaN,10.5856965150568
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",1,"Business & Financial Operations Occupations",2013,"2013",188528,2884.4079115132104,1.2528236492480949,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",117976,2040,,NaN,,NaN,5.952250153125335
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",2,"Computer & Mathematical Occupations",2013,"2013",111297,2286.214775562436,1.3660665837598593,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",146255,2479,,NaN,,NaN,3.513894940233761
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",3,"Architecture & Engineering Occupations",2013,"2013",67501,1861.8069180234559,1.1600533156490929,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",145093,4640,,NaN,,NaN,2.1311573749581667
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",4,"Life, Physical, & Social Science Occupations",2013,"2013",15813,864.6351831842144,0.5691749577326745,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",118407,5349,,NaN,,NaN,0.49925173805148804
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",5,"Community & Social Service Occupations",2013,"2013",40307,1460.3824841458486,0.7649489979222364,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",82607,2523,,NaN,,NaN,1.2725820404503465
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",6,"Legal Occupations",2013,"2013",37558,1307.7985318847855,1.0102812845811502,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",167151,12993,,NaN,,NaN,1.1857899688697773
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",7,"Education Instruction, & Library Occupations",2013,"2013",189927,3536.3783734210338,0.9761023948541819,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",94603,1085,,NaN,,NaN,5.996419708651423
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",8,"Arts, Design, Entertainment, Sports, & Media Occupations",2013,"2013",54396,1835.980664386202,0.9082551209682529,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",73885,3852,,NaN,,NaN,1.7174032468885565
0,"Management, Business, Science, & Arts Occupations",3,"Healthcare Practitioners & Technical Occupations",9,"Health Diagnosing & Treating Practitioners & Other Technical Occupations",2013,"2013",98287,2266.530388060129,0.8095558732277679,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",166864,5775,,NaN,,NaN,3.1031401744050213
0,"Management, Business, Science, & Arts Occupations",3,"Healthcare Practitioners & Technical Occupations",10,"Health Technologists & Technicians",2013,"2013",44621,1603.404191088448,0.8081027021896338,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",77287,3001,,NaN,,NaN,1.4087846584199992
1,"Service Occupations",4,"Service Occupations",11,"Healthcare Support Occupations",2013,"2013",60201,2016.9680215610756,0.7535179806156247,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",50067,2235,,NaN,,NaN,1.900680065922825
1,"Service Occupations",4,"Service Occupations",14,"Food Preparation & Serving Related Occupations",2013,"2013",167136,3322.1468962103404,0.9271055350214008,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",29373,684,,NaN,,NaN,5.27685692094944
1,"Service Occupations",4,"Service Occupations",15,"Building & Grounds Cleaning & Maintenance Occupations",2013,"2013",121127,2885.8277841894865,0.956105107869379,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",34502,796,,NaN,,NaN,3.8242500015786116
1,"Service Occupations",4,"Service Occupations",16,"Personal Care & Service Occupations",2013,"2013",93995,2411.85779016923,0.8195818580600807,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",32957,2265,,NaN,,NaN,2.967632145585886
1,"Service Occupations",5,"Protective Service Occupations",12,"Fire Fighting & Prevention, & Other Protective Service Workers Including Supervisors",2013,"2013",34453,1516.3620939604102,0.8807834006510405,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",59525,3741,,NaN,,NaN,1.0877581819444708
1,"Service Occupations",5,"Protective Service Occupations",13,"Law Enforcement Workers Including Supervisors",2013,"2013",24005,1207.258464455727,0.7524395606021087,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",98831,5243,,NaN,,NaN,0.7578914799169019
2,"Sales & Office Occupations",6,"Sales & Office Occupations",17,"Sales & Related Occupations",2013,"2013",367265,4394.143830144844,1.0597120454234896,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",64817,1139,,NaN,,NaN,11.595376562036282
2,"Sales & Office Occupations",6,"Sales & Office Occupations",18,"Office & Administrative Support Occupations",2013,"2013",453231,5245.643239870587,1.0445325397660445,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",62333,611,,NaN,,NaN,14.309515239917406
3,"Natural Resources, Construction, & Maintenance Occupations",7,"Natural Resources, Construction, & Maintenance Occupations",19,"Farming, Fishing, & Forestry Occupations",2013,"2013",5913,644.6433122277776,0.2569088073740428,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",35527,5166,,NaN,,NaN,0.18668662031862698
3,"Natural Resources, Construction, & Maintenance Occupations",7,"Natural Resources, Construction, & Maintenance Occupations",20,"Construction & Extraction Occupations",2013,"2013",184490,3725.1255012415354,1.1528933688487761,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",49853,2469,,NaN,,NaN,5.824761471771265
3,"Natural Resources, Construction, & Maintenance Occupations",7,"Natural Resources, Construction, & Maintenance Occupations",21,"Installation, Maintenance, & Repair Occupations",2013,"2013",109904,2609.3447453335866,1.0552147387717103,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",74647,5484,,NaN,,NaN,3.4699148181123594
4,"Production, Transportation, & Material Moving Occupations",8,"Production, Transportation, & Material Moving Occupations",22,"Production Occupations",2013,"2013",171129,3791.1963810913307,0.9080719679369845,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",53648,1344,,NaN,,NaN,5.40292485176836
4,"Production, Transportation, & Material Moving Occupations",8,"Production, Transportation, & Material Moving Occupations",23,"Transportation Occupations",2013,"2013",112429,2801.698413462805,0.9995276999364004,"Dallas-Fort Worth-Arlington, TX","31000US19100","dallas-fort-worth-arlington-tx",64291,2354,,NaN,,NaN,3.549634709251296
